Time (s),Throttle (Ã‚Âµs),Rotation speed (rpm),Thrust (kgf),Voltage (V),Current (A),Electrical power (W),Propulsion system efficiency (gf/W),motor manufacturer,motor kv,propeller size(diameter),propeller size(pitch),propeller manufacturer,ESC manufacturer,ESC limit,
65.457744,1700,9469,0.314298508,12.40138675,4.494747285,55.74109942,5.638541602,T-motor,1500,3.5,,Gemfan,T-motor,30-35,
69.6070636,1750,9949,0.350761567,12.34107441,5.289498653,65.27809645,5.373342462,T-motor,1500,3.5,,Gemfan,T-motor,30-35,
73.7574068,1800,10404,0.381910941,12.2788892,6.124663854,75.20406888,5.078328167,T-motor,1500,3.5,,Gemfan,T-motor,30-35,
,1000,0,-0.000382237,12.10486036,0.00915843,0.110861515,,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1200,4915,0.073743803,12.07592393,0.859014219,10.37339036,7.108939314,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1250,5895,0.107342187,12.0515134,1.397692723,16.84431258,6.372607169,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1300,6752,0.143311641,12.01988373,2.071871719,24.90365717,5.754642384,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1350,7526,0.178948633,11.97993047,2.891744018,34.64289227,5.165522322,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1400,8181,0.218620877,11.93327697,3.84247403,45.85330685,4.767832299,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1500,9297,0.287991905,11.82963135,6.29607152,74.48020506,3.866690544,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1600,10393,0.36362779,11.69891961,9.138510124,106.9106953,3.401229304,T-motor,2850,6,4.2,Gemfan,T-motor,55,
,1700,11294,0.42503568,11.55057008,12.19853894,140.9000789,3.016575176,T-motor,2850,6,4.2,Gemfan,T-motor,55,
0,1000,0,0,49.42,0,0,,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
2,1100,0,0,49.42,0,0,,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
4,1200,986.7288162,0.224337567,49.41,0.33,16.3053,13.75856727,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
6,1300,1774.06832,0.798437795,49.34,1.28,63.1552,12.64247116,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
8,1400,2358.103299,1.501022266,49.22,3.14,154.5508,9.712161086,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
10,1500,3193.953229,2.794022424,48.9,7.6,371.64,7.518088536,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
12,1600,3804.153281,3.916729974,48.54,12.78,620.3412,6.313831766,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
14,1700,4325.640367,4.976215119,48.05,19.57,940.3385,5.29194021,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
16,1800,4706.561808,5.843993617,47.37,29.24,1385.0988,4.219188997,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
18,1900,4866.512526,6.168263372,46.64,39.27,1831.5528,3.36777808,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
20,2000,4980.817606,6.247801237,46.69,36.75,1715.8575,3.641212185,Vector Technics,160,20-30,4,Light Master ,Hobbywing,80,
0.297531,1000,0,0.000267524,8.273754077,0.020464856,0.169321183,,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
9.5730794,1200,3787,0.037220673,8.263423634,0.591876377,4.890925244,7.610149686,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
13.7228398,1250,4544,0.049695497,8.25627696,0.892779484,7.371034681,6.741997467,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
17.8742718,1300,5085,0.06605855,8.248187424,1.224156066,10.09706867,6.542349311,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
21.7738804,1325,5374,0.07345516,8.242422924,1.394908689,11.49742735,6.388834471,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
25.6745748,1350,5644,0.083236489,8.235022511,1.608746178,13.24806099,6.282918644,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
29.575066,1375,5943,0.089215808,8.228808161,1.827236596,15.03597942,5.933488319,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
33.4510322,1400,6172,0.100738269,8.221186202,2.101394014,17.27595148,5.831127094,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
37.325798,1425,6449,0.108169507,8.213431357,2.367307075,19.44371416,5.563212137,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
41.2261888,1450,6725,0.116640241,8.205312015,2.621911724,21.51360377,5.421696987,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
45.1267186,1475,6953,0.126585466,8.194478605,2.937494437,24.07123532,5.258785603,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
49.0030412,1500,7228,0.132966094,8.185801538,3.217922708,26.34127665,5.04782271,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
53.152168,1550,7712,0.155197969,8.166945624,3.997409493,32.64662596,4.753874699,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
57.2777874,1600,8272,0.173878632,8.146417366,4.8243721,39.30134866,4.424240848,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
61.4028374,1650,8850,0.198082681,8.119432375,5.90831164,47.97213681,4.129119398,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
65.528397,1700,9360,0.229114231,8.087951035,7.199971896,58.23302014,3.934438404,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
69.6546766,1750,9977,0.257832495,8.053302571,8.577127374,69.07420194,3.732688725,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
73.8053792,1800,10600,0.290230545,8.010439376,10.19901456,81.6985878,3.552454852,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
77.931014,1850,11101,0.32709598,7.960741648,12.12543769,96.52747683,3.388630787,BrotherHobby,2800,5.5,5.2,Gemfan,BrotherHobby,40,
0.295032,1000,0,0.000151186,12.18178876,0.006653797,0.081055146,8.965254,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
9.543878,1200,4469,0.063510176,12.16214012,0.613401087,7.460269968,8.513120397,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
13.6977094,1250,5396,0.094722599,12.14616618,0.989366615,12.01701132,7.882375787,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
17.8472138,1300,6124,0.123290346,12.12920107,1.366919976,16.57964724,7.436246645,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
21.9961798,1350,6854,0.15478986,12.10566892,1.851323929,22.41151455,6.906711246,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
26.1458856,1400,7550,0.194722266,12.07658012,2.469541016,29.82360993,6.529131335,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
30.7963638,1500,8926,0.277293085,12.01049927,4.035942708,48.47368696,5.720486763,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
35.4480066,1600,10190,0.365751554,11.91703883,6.176038044,73.60008519,4.969444713,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
40.0979322,1700,11396,0.470960803,11.7950146,8.956428285,105.6412024,4.458116649,MultiStar Elite,2150,7,3.5,Gemfan,MultiStar Elite,30,
0.3213472,1000,0,-1.70E-05,15.60730453,-0.001463401,0.022839749,,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
9.6147432,1200,4814,0.022758689,15.59140598,0.457713944,7.136403918,3.1890977,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
14.2594774,1300,7027,0.048092313,15.57048444,1.031160282,16.05566513,2.995348533,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
18.4026188,1350,8033,0.063047652,15.55421307,1.370601687,21.31863067,2.957396909,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
22.5459566,1400,9015,0.078887425,15.53395927,1.788414123,27.78115215,2.83960234,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
26.7155566,1450,9961,0.097074755,15.50954702,2.263471099,35.10541144,2.765236202,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
30.9066304,1500,10837,0.116480966,15.48234476,2.833285711,43.86590618,2.655387206,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
35.0925788,1550,11823,0.135273506,15.44832482,3.502167978,54.10262848,2.500313015,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
39.278261,1600,12642,0.151233804,15.41128745,4.121684416,63.52046333,2.380867459,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
43.4470584,1650,13515,0.178959902,15.3633194,5.120438298,78.66692906,2.274906416,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
47.625505,1700,14437,0.201591337,15.31200425,6.199613135,94.92850269,2.123612315,Lumenier,1700,5.5,3.6,Gemfan,Lumenier,35-40,
0.5920694,1000,0,-0.000695181,12.55824338,-0.030219459,0.379503326,,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
11.3377154,1200,3380,0.009977154,12.55285268,0.111515143,1.39983316,7.127388004,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
16.6689304,1300,4730,0.020245072,12.54505375,0.279683677,3.50864676,5.770051331,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
21.6523374,1350,5394,0.028120305,12.53814336,0.419169927,5.255612634,5.350528537,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
26.5617724,1400,6066,0.034463985,12.53044855,0.579140784,7.256893792,4.749137349,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
31.5191412,1450,6722,0.041038535,12.52025584,0.768472892,9.621477223,4.265305056,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
36.4259972,1500,7328,0.049740812,12.50887438,0.991756656,12.40575943,4.009493506,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
41.4122474,1550,7905,0.059358876,12.4935349,1.25824784,15.71996331,3.776018737,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
46.4489584,1600,8474,0.069693377,12.4766464,1.567165659,19.55297177,3.564336809,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
51.3825316,1650,9051,0.081044608,12.45708763,1.896921562,23.63011812,3.429716569,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
56.4548812,1700,9597,0.091267522,12.43465355,2.290570186,28.4824467,3.204342763,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
61.4326796,1750,10115,0.10144404,12.40567722,2.68713542,33.33573467,3.043101982,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
66.407176,1800,10609,0.11259992,12.37823092,3.158019142,39.09069019,2.88047919,PrimoPal,1400,5.5,3.6,Gemfan,Hobbywing,25-30,
0.3439626,1000,0,-9.26E-05,12.0166632,-0.003456209,0.041532101,,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
9.6833026,1200,5916,0.032644357,11.991445,0.943205717,11.31039947,2.886224936,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
14.3286446,1300,8315,0.064944708,11.95570431,1.988974535,23.77959143,2.731111179,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
18.4757752,1350,9349,0.082599409,11.92801063,2.66018113,31.73066879,2.603141138,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
22.6227792,1400,10324,0.099290744,11.89627477,3.406674523,40.52673618,2.45000592,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
26.798247,1450,11152,0.115125735,11.8635788,4.175462847,49.53593252,2.324085358,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
31.0026632,1500,11996,0.135991768,11.82370132,5.174121494,61.17726712,2.222913414,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
35.2078378,1550,12872,0.156830261,11.77539085,6.293868722,74.11276419,2.11610325,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
39.4043548,1600,13746,0.185334161,11.71275286,7.829364754,91.70341438,2.021017019,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
43.5755968,1650,14530,0.210676099,11.64088013,9.589340414,111.6283623,1.887299024,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
47.7582376,1700,15630,0.236994744,11.56837354,11.28846259,130.5891519,1.814811877,Lumenier,2550,6,4,Gemfan,Lumenier,40-45,
0.299382,1000,0,-0.000130074,12.13701932,0.04454779,0.540677391,,,1750,,,Lumenier,Hobbywing,40-45,
9.5754922,1200,7934,0.038295539,12.12536647,0.458491004,5.55937144,6.888465524,,1750,,,Lumenier,Hobbywing,40-45,
13.7251744,1250,9712,0.057771324,12.1155414,0.694978616,8.4200422,6.86116795,,1750,,,Lumenier,Hobbywing,40-45,
17.8506572,1300,11439,0.080467757,12.10412085,1.002970061,12.14007083,6.628277424,,1750,,,Lumenier,Hobbywing,40-45,
21.9766972,1350,13043,0.108830536,12.08866022,1.350548046,16.32631643,6.665957776,,1750,,,Lumenier,Hobbywing,40-45,
26.1013862,1400,14517,0.13393093,12.06895498,1.744521708,21.05455396,6.361138338,,1750,,,Lumenier,Hobbywing,40-45,
30.7275046,1500,17131,0.191783593,12.0301203,2.675501093,32.1866,5.958491827,,1750,,,Lumenier,Hobbywing,40-45,
35.3771834,1600,19900,0.266049934,11.9716809,4.048076689,48.4622824,5.489834988,,1750,,,Lumenier,Hobbywing,40-45,
40.0025096,1700,22876,0.366309218,11.88288007,6.210862121,73.8029297,4.96334251,,1750,,,Lumenier,Hobbywing,40-45,
0.2736366,1000,0,0.000576052,8.046058892,0.02061744,0.165889139,,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
9.4896812,1200,5115,0.025145519,8.036706226,0.543810445,4.370444792,5.753537658,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
13.5820314,1250,6168,0.037227883,8.03123659,0.824330902,6.620396501,5.623210543,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
17.6793028,1300,7116,0.049822469,8.023314672,1.139326581,9.141175671,5.450334909,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
21.524998,1325,7545,0.057196842,8.017400819,1.300157422,10.42388318,5.487095481,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
25.3935148,1350,7961,0.065097312,8.011546934,1.484558344,11.89360885,5.473301912,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
29.2605122,1375,8371,0.071006803,8.003953531,1.679049943,13.43903772,5.283622601,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
33.0860798,1400,8769,0.078208576,7.998830118,1.877745396,15.01976643,5.207043391,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
36.9453464,1425,9142,0.086021512,7.99244714,2.09080103,16.71061671,5.14771618,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
40.7852572,1450,9511,0.093502737,7.985264223,2.337394801,18.66471508,5.009598947,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
44.64146,1475,9841,0.100686424,7.97861299,2.554158252,20.37864021,4.940782246,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
48.5253158,1500,10161,0.107673775,7.97223195,2.791721142,22.25624849,4.837912132,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
52.6378944,1550,10852,0.124041399,7.95895261,3.313226722,26.36981446,4.703916263,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
56.7447478,1600,11694,0.144759727,7.941192906,4.044316597,32.11669826,4.507304154,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
60.8767888,1650,12523,0.168971158,7.920522846,4.924508557,39.00468253,4.332073673,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
64.9825516,1700,13460,0.197765886,7.894766657,6.01681622,47.50136008,4.16337312,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
69.1163772,1750,14455,0.22792281,7.864124051,7.280998915,57.25867868,3.980581019,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
73.2469564,1800,15399,0.263270594,7.827012534,8.743380853,68.43455153,3.847042003,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
77.3710338,1850,16338,0.291548822,7.784418346,10.41526065,81.07674605,3.59596107,Ummagawd,3500,5.1,2.6,Gemfan,Hobbywing,30,
0.2964128,1000,0,-0.000336402,12.21017354,0.04919327,0.600658364,,,1700,,3,Gemfan,,40-45,
9.571104,1200,7853,0.034338944,12.19756473,0.473338194,5.773573253,5.947606828,,1700,,3,Gemfan,,40-45,
13.7210158,1250,9610,0.056200198,12.18685484,0.725843363,8.845747701,6.353357552,,1700,,3,Gemfan,,40-45,
17.872576,1300,11338,0.077671274,12.17449956,1.016532988,12.37578041,6.276070768,,1700,,3,Gemfan,,40-45,
21.9982012,1350,12901,0.106961713,12.15916566,1.374131904,16.70829746,6.401712299,,1700,,3,Gemfan,,40-45,
26.1484596,1400,14399,0.133877083,12.14111404,1.763737077,21.41373299,6.251926426,,1700,,3,Gemfan,,40-45,
30.7990924,1500,17022,0.188098474,12.10307086,2.683240296,32.47544744,5.792021004,,1700,,3,Gemfan,,40-45,
35.4238896,1600,19887,0.255326776,12.04874564,3.971351996,47.84981006,5.336003962,,1700,,3,Gemfan,,40-45,
40.0754962,1700,22829,0.358671532,11.96298857,6.133795282,73.37852282,4.887963368,,1700,,3,Gemfan,,40-45,
0.3013924,1000,0,0.00019102,12.4131424,0.008533164,0.105923377,6.781246,Lumenier,2550,6,4,Lumenier,hobby wing,40,
9.5766822,1200,5824,0.083712482,12.38165901,1.091658616,13.51654474,6.19333445,Lumenier,2550,6,4,Lumenier,hobby wing,40,
13.7043782,1250,7031,0.123584128,12.35770997,1.675264617,20.70243425,5.969545731,Lumenier,2550,6,4,Lumenier,hobby wing,40,
17.854581,1300,8093,0.16757303,12.32813668,2.383686922,29.38641818,5.702397253,Lumenier,2550,6,4,Lumenier,hobby wing,40,
22.0057402,1350,9001,0.207745719,12.29493755,3.126807868,38.44390746,5.403865858,Lumenier,2550,6,4,Lumenier,hobby wing,40,
26.1563358,1400,9806,0.241677095,12.26019493,3.873043606,47.48426959,5.089624356,Lumenier,2550,6,4,Lumenier,hobby wing,40,
30.7809148,1500,11540,0.346721457,12.16963679,6.220780212,75.70463572,4.579923727,Lumenier,2550,6,4,Lumenier,hobby wing,40,
35.431429,1600,13110,0.445832663,12.05763323,8.981366392,108.2940219,4.116872341,Lumenier,2550,6,4,Lumenier,hobby wing,40,
40.0824586,1700,14857,0.578105335,11.89594456,12.97214188,154.3158805,3.746246547,Lumenier,2550,6,4,Lumenier,hobby wing,40,
0.3026776,1000,0,-0.000567042,11.86464185,0.009281278,0.110119042,,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
9.5790688,1200,6780,0.061037295,11.82482788,1.069941789,12.6518775,4.824366599,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
14.2043348,1300,9002,0.115995471,11.76798249,2.246711588,26.43926263,4.387243056,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
18.354893,1350,9852,0.139936624,11.72808475,2.905636087,34.07754628,4.106417253,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
22.5041418,1400,10731,0.168716808,11.67610863,3.76888118,44.00586607,3.833961757,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
26.6550046,1450,11577,0.197303379,11.62015778,4.77595783,55.49738354,3.555183443,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
30.7806922,1500,12247,0.221605201,11.56111818,5.794734291,66.99360793,3.307855903,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
34.9066438,1550,12976,0.243452919,11.49502418,6.905657895,79.38070447,3.066902978,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
39.0557068,1600,13589,0.277380417,11.41531607,8.303209073,94.78375598,2.92645521,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
43.1820724,1650,14284,0.310956431,11.32771315,9.892212707,112.0561479,2.77500554,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
47.310465,1700,14889,0.358283374,11.22125996,11.97272402,134.3490486,2.666809911,T-motor,3550,4.8,3.4,HQProp,T-motor,35,
0,1000,0,0.000284917,7.970116102,0.052637403,0.419526215,,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
17.575301,1300,4438,0.041073753,7.95707084,0.688687603,5.479936041,7.495297841,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
21.4754446,1325,5017,0.051648166,7.951514559,0.913029822,7.259969921,7.114101888,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
25.3755178,1350,5552,0.062732949,7.945194303,1.138777126,9.047805535,6.933498788,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
29.2756974,1375,6001,0.075183295,7.939107933,1.375453925,10.91987717,6.884994583,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
33.1756444,1400,6402,0.084915694,7.932095801,1.604280125,12.72530364,6.67297981,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
37.0582076,1425,6710,0.0947779,7.925700416,1.83042522,14.50740193,6.533071889,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
40.9257534,1450,7155,0.107543524,7.916441796,2.148934772,17.01191704,6.321658128,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
44.8260634,1475,7527,0.119549324,7.907047571,2.474276357,19.56422086,6.110610007,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
48.7258756,1500,7961,0.132799163,7.895570076,2.869272374,22.65454109,5.86192246,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
52.8757236,1550,8944,0.169144639,7.871513845,3.910542646,30.78189058,5.494939923,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
57.001309,1600,9825,0.203822188,7.839905029,5.136257119,40.26776802,5.061670849,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
61.1513832,1650,10684,0.240216903,7.801523825,6.679682558,52.11170262,4.609653705,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
65.30142,1700,11629,0.28549982,7.754357117,8.442813421,65.46859034,4.360867076,T-Motor,2850,7,6,Gemfan,Hobbywing,30,
0.3020054,1000,0,-0.000188179,8.083528708,0.021803705,0.176250877,,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
9.5781056,1200,5127,0.022702565,8.074634553,0.537943524,4.343697368,5.226553153,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
13.7286282,1250,6157,0.035610595,8.068854097,0.819238131,6.610312947,5.387126996,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
17.878813,1300,7080,0.048781372,8.061276239,1.13371752,9.139210109,5.337591729,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
21.7792102,1325,7555,0.053430037,8.05670853,1.295946071,10.44105976,5.117300147,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
25.679956,1350,7984,0.061303268,8.051377397,1.473338685,11.86240578,5.167861355,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
29.580392,1375,8364,0.069766706,8.046229243,1.671942415,13.45283195,5.186023784,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
33.4808634,1400,8761,0.077271157,8.040392062,1.88144959,15.12759235,5.107961325,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
37.3834446,1425,9133,0.085957274,8.034207003,2.095948008,16.83928016,5.10456937,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
41.2813674,1450,9551,0.09352766,8.027559476,2.343299821,18.81097869,4.971972046,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
45.181251,1475,9946,0.101310263,8.019716884,2.587618297,20.75196615,4.881959752,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
49.0577732,1500,10300,0.110109117,8.008857275,2.868492549,22.97334742,4.792906955,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
53.1831486,1550,10981,0.125586685,7.994742282,3.41468246,27.29950624,4.600328058,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
57.308006,1600,11666,0.144196996,7.979052903,4.061039867,32.40325194,4.450077921,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
61.4592576,1650,12446,0.165746445,7.958866979,4.89481079,38.95714797,4.254583662,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
65.5836448,1700,13323,0.192041543,7.934460828,5.963165257,47.31450114,4.058830559,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
69.7102288,1750,14268,0.219426036,7.905647829,7.13167722,56.38052853,3.891876188,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
73.8607592,1800,15203,0.248569625,7.871663373,8.49728206,66.88774396,3.716220788,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
77.9851538,1850,16079,0.28381752,7.833428895,9.994635553,78.29226693,3.62510285,T-Motor,3800,5.1,2.6,Gemfan,T-Motor,35,
0.2894168,1000,0,0.000261302,8.327662114,0.073339276,0.610744707,,Xâ€‘Nova,3100,5.1,3,Gemfan,Hobbywing,25-30,
9.5529104,1200,4642,0.021922481,8.320166851,0.441165993,3.67057467,5.972492808,Xâ€‘Nova,3100,5.1,3,Gemfan,Hobbywing,25-30,
13.703531,1250,5452,0.033442941,8.316192443,0.6604317,5.492277113,6.089084771,Xâ€‘Nova,3100,5.1,3,Gemfan,Hobbywing,25-30,
17.853351,1300,6280,0.046295565,8.309891314,0.944876956,7.851824805,5.896153615,Xâ€‘Nova,3100,5.1,3,Gemfan,Hobbywing,25-30,
